"Scryfall ID","Name","Set Code","Set Name","Collector Number","Rarity","Foil Type","Quantity","Binder Name","Condition","Purchase Price"
"ecfa2cc9-e427-4104-bad7-b0294e392b1f","Blossoming Sands","blb","Bloomburrow","396","common","normal","1","Draft Pickups","near_mint","0.13"
"fdbd94c8-611c-4b20-99ca-dd2d7661d644","Amulet of Unmaking","mir","Mirage","293","rare","normal","1","Alpha Collection","lightly_played","0.81"
"00e93be2-e06b-4774-8ba5-ccf82a6da1d8","Baylen, the Haymaker","blb","Bloomburrow","205","rare","normal","1","Draft Pickups","lightly_played","0.63"
"cc1dc456-1f64-4f24-a646-84c57e641b3b","Animate Dead","4ed","Fourth Edition","118","uncommon","normal","1","Alpha Collection","lightly_played","9.78"
"d16b3cf3-7b85-4153-b25a-e6b5fce725cf","Appendage Amalgam","dsk","Duskmourn: House of Horror","83","common","normal","1","Draft Pickups","moderately_played","0.07"
"80b722d9-be9d-463c-929e-78f7156af9c6","Abzan Ascendancy","2x2","Double Masters 2022","165","rare","normal","4","Modern Staples","near_mint","0.35"
"09dd9023-f7ee-4e99-8821-7059deb83730","Adarkar Wastes","ice","Ice Age","351","rare","normal","1","Alpha Collection","near_mint","26.72"
"645297d1-ee77-4879-83eb-8114fbabb9a4","Bottle Gnomes","tmp","Tempest","278","uncommon","normal","1","Alpha Collection","near_mint","0.40"
"ae8024ce-12c9-4139-934d-fb230103daa1","A-Dragon's Rage Channeler","mh2","Modern Horizons 2","A-121","uncommon","normal","1","Modern Staples","lightly_played",""
"1c3c779b-d1d8-4b1e-bb06-ed7071a5ec0b","Alora, Merry Thief","clb","Commander Legends: Battle for Baldur's Gate","55","uncommon","normal","2","Modern Staples","moderately_played","0.12"
"35e899e4-e2de-44cf-b6f4-cace8d3770cb","Desert's Due","otj","Outlaws of Thunder Junction","85","common","normal","1","Draft Pickups","moderately_played","0.13"
"fd0e8a82-0201-483e-a976-5f29764b35a4","Ethereal Armor","dsk","Duskmourn: House of Horror","7","uncommon","normal","1","Draft Pickups","lightly_played","0.35"
"f5148def-cf1a-460e-8dfd-856103940892","Call a Surprise Witness","mkm","Murders at Karlov Manor","6","uncommon","normal","1","Draft Pickups","near_mint","0.13"
"db113c47-c403-4c7f-9fa9-212c977df8d1","Abiding Grace","mh2","Modern Horizons 2","1","uncommon","normal","1","Modern Staples","near_mint","0.37"
"2979104f-7570-487c-8024-131d7ee3ab91","Archive Dragon","woe","Wilds of Eldraine","41","uncommon","normal","1","Draft Pickups","near_mint","0.13"
"78e7a165-e135-4b85-943d-8352b6e65870","Bazaar of Wonders","mir","Mirage","55","rare","normal","1","Alpha Collection","near_mint","2.90"
"62b19a12-6914-430e-81ce-dcfca47884df","Braingeyser","lea","Limited Edition Alpha","50","rare","normal","4","Alpha Collection","lightly_played",""
"93bb4abc-5af1-4cf5-919b-244b6a36f8ec","Fear of Exposure","dsk","Duskmourn: House of Horror","177","uncommon","normal","1","Draft Pickups","lightly_played","0.10"
"7084fc02-8941-4a4f-805d-3c1625cf1d58","Azorius Chancery","2x2","Double Masters 2022","318","uncommon","normal","2","Modern Staples","moderately_played","0.35"
"e9333564-2792-470e-be73-61f2445e018f","Bedlam Reveler","2x2","Double Masters 2022","104","rare","normal","2","Modern Staples","near_mint","0.23"
"a4a01b92-dafb-4ea6-8eff-29f881f6be24","Pest Control","big","The Big Score","22","mythic","normal","2","Modern Staples","lightly_played","4.31"
"fe7d1839-7180-4b4c-8ddb-7df24573f740","Absolute Grace","usg","Urza's Saga","1","uncommon","normal","3","Alpha Collection","near_mint","0.52"
"75d5b014-8675-4d91-a539-ac5c31d44b35","Altar of Bone","ice","Ice Age","281","rare","normal","1","Alpha Collection","moderately_played","10.25"
"59d1f05b-f165-47c7-8a78-3b60ee3298ca","Absolute Law","usg","Urza's Saga","2","uncommon","normal","1","Alpha Collection","moderately_played","0.76"
"01e7b0bc-1c6c-48f4-8b72-1a809f536c6c","Birds of Paradise","3ed","Revised Edition","187","rare","normal","1","Alpha Collection","near_mint","21.13"
"8d54c510-19bf-4da4-a51b-1caadf960654","Arcbound Shikari","mh2","Modern Horizons 2","184","uncommon","normal","4","Modern Staples","near_mint","0.19"
"1ac0e78b-0fdd-44f9-8b7b-c4f28a32782e","Amped Raptor","mh3","Modern Horizons 3","114","uncommon","normal","1","Modern Staples","moderately_played","0.24"
"9e142435-6930-4596-bc3b-60abde1229df","Arcum's Weathervane","ice","Ice Age","310","uncommon","normal","4","Alpha Collection","lightly_played","0.17"
"f0192cf7-3391-4720-b9c8-72dec5dde01e","Bloodtithe Harvester","vow","Innistrad: Crimson Vow","232","uncommon","normal","2","Draft Pickups","lightly_played","0.30"
"37684797-7503-460d-9f74-047b1ab2fac3","Depth Defiler","mh3","Modern Horizons 3","58","uncommon","normal","1","Modern Staples","lightly_played","0.13"
"8314ab56-ccd9-4877-9309-8ede898be837","A-Kona, Rescue Beastie","dsk","Duskmourn: House of Horror","A-187","rare","normal","1","Draft Pickups","near_mint",""
"781af4dd-9e3c-48af-80e9-b52c427d2120","Ancient Bronze Dragon","clb","Commander Legends: Battle for Baldur's Gate","214","mythic","normal","2","Modern Staples","moderately_played","18.48"
"85da9395-42e9-4408-832d-74ea4b01256b","Bargaining Table","mmq","Mercadian Masques","288","rare","normal","1","Alpha Collection","near_mint","0.39"
"d3871fe6-e26e-4ab4-bd81-7e3c7b8135c1","Alania's Pathmaker","blb","Bloomburrow","123","common","normal","3","Draft Pickups","near_mint","0.14"
"b78fbaa3-c580-4290-9c28-b74169aab2fc","Fireglass Mentor","blb","Bloomburrow","213","uncommon","normal","1","Draft Pickups","near_mint","0.19"
"fe4a2cb0-4129-451e-a946-a21ea646cc28","Arcbound Javelineer","mh2","Modern Horizons 2","2","uncommon","normal","1","Modern Staples","near_mint","0.22"
"43572906-ea74-4411-a549-5dc401591d2a","Bad Moon","lea","Limited Edition Alpha","93","rare","normal","1","Alpha Collection","near_mint",""
"6c1c2ea2-09ba-4a0e-b5b6-c06068f0da75","Bottle of Suleiman","3ed","Revised Edition","237","rare","normal","1","Alpha Collection","moderately_played","0.71"
"7c8f5da8-13a8-4b39-8ddc-7661892924af","Bronzeplate Boar","neo","Kamigawa: Neon Dynasty","135","uncommon","normal","1","Draft Pickups","near_mint","0.20"
"3f8c73ff-be92-41ca-93a7-76f9823adb38","Annul","usg","Urza's Saga","59","common","normal","1","Alpha Collection","near_mint","3.20"
"d26abdf2-efd7-40e5-bfc6-d75fcadd26f8","Blossom Prancer","neo","Kamigawa: Neon Dynasty","175","uncommon","normal","2","Draft Pickups","near_mint","0.18"
"4f2da99f-3c53-4980-97d6-2158c765aac0","Altar of Dementia","tmp","Tempest","276","rare","normal","1","Alpha Collection","moderately_played","24.33"
"32927bf2-63c1-4402-99dc-3a0f2f8e0f9c","Case of the Pilfered Proof","mkm","Murders at Karlov Manor","9","uncommon","normal","1","Draft Pickups","near_mint","0.04"
"25eff287-6b53-4e6d-9da2-d80d05bb8c51","Apes of Rath","tmp","Tempest","214","uncommon","normal","1","Alpha Collection","near_mint","0.29"
"c20fa7ee-a4c2-4eb0-9467-195f3b894fa0","Bashful Beastie","dsk","Duskmourn: House of Horror","169","common","foil","1","Draft Pickups","moderately_played","0.07"
"396f9198-67b6-45d8-91b4-dc853bff9623","Abdel Adrian, Gorion's Ward","clb","Commander Legends: Battle for Baldur's Gate","2","uncommon","normal","1","Modern Staples","moderately_played","0.26"
"6430c61b-407d-471d-9012-07f1ddef28aa","Ancient Brass Dragon","clb","Commander Legends: Battle for Baldur's Gate","111","mythic","normal","1","Modern Staples","moderately_played","51.18"
"cd94f624-9b35-4468-829f-106366f61c1a","Abbot of Keral Keep","2x2","Double Masters 2022","100","rare","foil","1","Modern Staples","moderately_played","0.23"
"0892ec35-8bab-4fe5-8cc9-a25032d4bc8d","Blue Elemental Blast","3ed","Revised Edition","49","common","normal","1","Alpha Collection","near_mint","1.09"
"f082111b-9b1c-4a25-8c5d-d6ef77533a9b","Cold Case Cracker","mkm","Murders at Karlov Manor","46","common","normal","1","Draft Pickups","near_mint","0.05"
"438accb1-6d2c-4710-adeb-df4301a7b8f1","Baseball Bat","dsk","Duskmourn: House of Horror","209","uncommon","normal","1","Draft Pickups","moderately_played","0.09"
"64653b4a-e139-45f9-a915-ab49afb6b795","Curious Forager","blb","Bloomburrow","169","uncommon","normal","1","Draft Pickups","lightly_played","0.16"
"053c829b-ab70-4e99-8062-a9d848adb66c","A-Leyline of Resonance","dsk","Duskmourn: House of Horror","A-143","rare","normal","1","Draft Pickups","near_mint",""
"5ad86b17-3fed-418a-938c-c49adb409531","Abundant Harvest","mh2","Modern Horizons 2","147","common","normal","1","Modern Staples","moderately_played","0.30"
"8d2c4063-7322-4041-a870-b95598a03e29","Ao, the Dawn Sky","neo","Kamigawa: Neon Dynasty","2","mythic","normal","1","Draft Pickups","lightly_played","0.84"
"eb03bb4f-8b4b-417e-bfc6-294cd2186b2e","Carrot Cake","blb","Bloomburrow","7","common","normal","1","Draft Pickups","moderately_played","0.17"
"b28b9bee-d726-407b-9e5b-2231384df81e","Echoes of Eternity","mh3","Modern Horizons 3","4","rare","normal","2","Modern Staples","near_mint","0.64"
"8e9e0c66-f64a-428c-be13-a52691833df1","Brazen Blademaster","lci","The Lost Caverns of Ixalan","136","common","normal","1","Draft Pickups","near_mint","0.10"
"8b7d51c6-a9c8-47b8-b120-d72a1f2aa439","A-Nezumi Prowler","neo","Kamigawa: Neon Dynasty","A-116","uncommon","normal","2","Draft Pickups","lightly_played",""
"a11d8da1-a183-470a-b4ed-2e35ac5ab9a9","Chrome Courier","mh2","Modern Horizons 2","190","common","normal","4","Modern Staples","near_mint","0.11"
"37d55504-ee04-4a5a-a952-9ec5dc2db413","Battle Squadron","mmq","Mercadian Masques","174","rare","normal","1","Alpha Collection","near_mint","0.80"
"cc18d5f4-a56a-4f7d-9f56-ccc92cbfb7f7","Botanical Sanctum","otj","Outlaws of Thunder Junction","267","rare","normal","2","Draft Pickups","lightly_played","1.42"
"a7cbdd54-7685-4921-ab60-dc36e647a4c5","Bloodsworn Squire // Bloodsworn Knight","vow","Innistrad: Crimson Vow","97","uncommon","normal","4","Draft Pickups","moderately_played","0.09"
"d9907bbb-12aa-4826-9a65-b2ddda5fc1e2","Aladdin's Ring","4ed","Fourth Edition","292","rare","normal","1","Alpha Collection","lightly_played","0.42"
"2c7e444a-dba1-406f-bfdc-1a54102083a8","Aladdin's Lamp","3ed","Revised Edition","231","rare","normal","2","Alpha Collection","near_mint","0.59"
"26915b4b-ada1-45f3-b908-04a774011b66","Bellowing Fiend","tmp","Tempest","108","rare","normal","2","Alpha Collection","near_mint","0.50"
"9ab94ebe-b51b-4c6f-af43-0ed80e2808a3","Commune with Evil","dsk","Duskmourn: House of Horror","87","uncommon","normal","1","Draft Pickups","near_mint","0.15"
"a8fbf5d3-4677-4bf0-891f-57d6dcddaff7","Alchemist's Gambit","vow","Innistrad: Crimson Vow","140","rare","normal","4","Draft Pickups","near_mint","0.29"
"27691efa-052d-4afe-b9ef-159858ca660f","Braids, Cabal Minion","mh2","Modern Horizons 2","273","rare","normal","3","Modern Staples","near_mint","0.65"
"e7995b44-7932-4d28-9a4c-a32ba35c60d7","Arcbound Condor","mh3","Modern Horizons 3","81","uncommon","normal","1","Modern Staples","lightly_played","0.19"
"9951b225-f11e-41bd-ab6e-e1fda957dff3","Barrin's Codex","usg","Urza's Saga","286","rare","normal","1","Alpha Collection","near_mint","0.49"
"b34f0ac1-6894-4761-b62c-b85d927acf09","Chatterstorm","mh2","Modern Horizons 2","152","common","normal","4","Modern Staples","lightly_played","0.25"
"d61d8895-7f2e-4c77-951f-4f1a49e96f57","Brass's Tunnel-Grinder // Tecutlan, the Searing Rift","lci","The Lost Caverns of Ixalan","135","rare","normal","1","Draft Pickups","near_mint","4.59"
"8341ddd9-aac1-4773-b8ce-51e35f696263","Calamitous Cave-In","lci","The Lost Caverns of Ixalan","139","uncommon","normal","1","Draft Pickups","near_mint","0.09"
"a0367e54-eb07-475a-b06b-f869a046a86c","Ankh of Mishra","leb","Limited Edition Beta","231","rare","normal","1","Alpha Collection","moderately_played","309.58"
"5ddf44fe-9e4e-42a6-a6f8-11ada3ce8a94","Emerald Medallion","mh3","Modern Horizons 3","291","rare","normal","1","Modern Staples","lightly_played","2.02"
"cc0835c7-58ca-4f16-984a-c590ce6a229a","Deem Inferior","mh3","Modern Horizons 3","57","common","normal","1","Modern Staples","lightly_played","0.22"
"d43981b1-60c8-4896-8885-b07e73b99b30","Boneyard Desecrator","otj","Outlaws of Thunder Junction","81","common","normal","1","Draft Pickups","moderately_played","0.13"
"5ff538f9-10b4-4327-aea6-a86759daf488","Basalt Golem","mir","Mirage","294","uncommon","normal","1","Alpha Collection","lightly_played","0.25"
"29bbfe93-8225-444c-835b-33ffa006ef66","Bite Down on Crime","mkm","Murders at Karlov Manor","154","common","normal","1","Draft Pickups","near_mint","0.05"
"2cb9c743-8793-48e6-bb3d-0d9b76fd1a62","Cephalid Coliseum","mh3","Modern Horizons 3","300","uncommon","normal","3","Modern Staples","lightly_played","0.35"
"453e7cb4-bc37-4932-85b7-3a4e160b73dc","Argothian Elder","usg","Urza's Saga","233","uncommon","normal","4","Alpha Collection","lightly_played","0.72"
"13b0f27c-a359-4702-833a-82fec161eeec","Sandstorm Salvager","big","The Big Score","19","mythic","normal","1","Modern Staples","lightly_played","0.94"
"f8900b89-0e10-4602-bba2-da8d60ea5885","Etched Cornfield","dsk","Duskmourn: House of Horror","258","common","normal","1","Draft Pickups","near_mint","0.12"
"976121fd-a21d-42cd-a7d0-310c8648e307","Atog","3ed","Revised Edition","139","common","normal","1","Alpha Collection","lightly_played","0.27"
"adac91af-5165-4779-99f7-e75c83fa5d5d","Aerial Caravan","mmq","Mercadian Masques","58","rare","normal","1","Alpha Collection","near_mint","0.37"
"193d1eac-ede7-4f75-9c74-05133b215f93","Cosmium Blast","lci","The Lost Caverns of Ixalan","7","common","normal","1","Draft Pickups","near_mint","0.11"
"9acf80a5-f2ca-45b4-aca8-fbc690e35401","Amalia Benavides Aguirre","lci","The Lost Caverns of Ixalan","221","rare","normal","1","Draft Pickups","lightly_played","0.45"
"dd03651e-ada0-41dc-8722-0eba476943e3","Blood Fountain","vow","Innistrad: Crimson Vow","95","common","normal","4","Draft Pickups","near_mint","0.35"
"3aad15a2-8a1b-4460-9b06-e85863081878","Cavern of Souls","lci","The Lost Caverns of Ixalan","269","mythic","normal","1","Draft Pickups","moderately_played","51.36"
"2bc1e907-0e77-42ee-9eca-eae632020204","Battle Plan","mh2","Modern Horizons 2","114","common","normal","3","Modern Staples","near_mint","0.12"
"34806912-daf8-4e5c-804f-af0858500438","Amber Gristle O'Maul","clb","Commander Legends: Battle for Baldur's Gate","159","uncommon","normal","4","Modern Staples","lightly_played","0.08"
"9cb767eb-2161-4068-be80-c3cf68945393","Bad Moon","3ed","Revised Edition","94","rare","normal","1","Alpha Collection","near_mint","10.65"
"b277752b-430a-4f09-8a98-b72f813dd52e","Bountiful Landscape","mh3","Modern Horizons 3","217","common","normal","1","Modern Staples","near_mint","0.32"
"92191f72-e3d7-4679-97a2-f0c2d19d7738","Ali Baba","4ed","Fourth Edition","175","uncommon","normal","1","Alpha Collection","lightly_played","0.27"
"7380af0a-8a8f-44fd-9456-14a68a2830d3","Aleatory","mir","Mirage","155","uncommon","normal","1","Alpha Collection","near_mint","0.30"
"390c96b3-68da-4a42-89ab-d9ccc79ce0dd","Bria, Riptide Rogue","blb","Bloomburrow","379","mythic","normal","1","Draft Pickups","near_mint",""
"e315c1c2-436e-48ff-9214-938697178393","Ancient Runes","tmp","Tempest","161","uncommon","normal","1","Alpha Collection","moderately_played","1.00"
"c936504c-4e90-408f-ba98-0fb8c0378471","Lost Jitte","big","The Big Score","23","mythic","normal","1","Modern Staples","near_mint","5.42"
"cb224874-aff5-461f-82ee-89b06663231a","Bleeding Woods","dsk","Duskmourn: House of Horror","257","common","foil","2","Draft Pickups","lightly_played","0.14"
"93b17d09-974a-4e33-b14d-5fe4230ab241","Ambush Gigapede","otj","Outlaws of Thunder Junction","77","common","normal","1","Draft Pickups","moderately_played","0.08"
"60c1b3da-e8e6-4118-a268-1e3871e6ffee","Balor","clb","Commander Legends: Battle for Baldur's Gate","162","mythic","normal","1","Modern Staples","lightly_played","5.24"
"0b2debca-8535-4cf6-a461-c268faaacaae","Belligerent Yearling","lci","The Lost Caverns of Ixalan","133","uncommon","normal","3","Draft Pickups","moderately_played","0.30"
"b75df1f0-0513-40e4-a449-454f75de6434","Concealed Courtyard","otj","Outlaws of Thunder Junction","268","rare","normal","1","Draft Pickups","near_mint","1.29"
"648ae09d-f867-49d1-a694-ff9d63800041","A-Ocelot Pride","mh3","Modern Horizons 3","A-38","mythic","normal","3","Modern Staples","near_mint",""
"5753d235-24d6-47a9-aed8-b3e13211c222","A-Stitched Assistant","vow","Innistrad: Crimson Vow","A-81","common","normal","1","Draft Pickups","near_mint",""
"1778cf9a-2703-41e9-86d7-ec21af8cf61d","Ainok Bond-Kin","2x2","Double Masters 2022","5","common","normal","2","Modern Staples","near_mint","0.31"
"d51e6610-25b6-4d8e-92d7-c50a2ff844ff","Ash, Party Crasher","woe","Wilds of Eldraine","201","uncommon","normal","1","Draft Pickups","lightly_played","0.16"
"d9b1ed43-ee6c-43a2-ba94-5bf71c63e070","Ancestral Katana","neo","Kamigawa: Neon Dynasty","1","common","normal","1","Draft Pickups","near_mint","0.23"
"14c65f5a-10bd-4f9b-b816-46c2240b11ff","Captain Storm, Cosmium Raider","lci","The Lost Caverns of Ixalan","227","uncommon","normal","1","Draft Pickups","lightly_played","0.35"
"730e4629-dc54-415d-9493-88885788ca19","Binding Geist // Spectral Binding","vow","Innistrad: Crimson Vow","48","common","foil","1","Draft Pickups","near_mint","0.04"
"2a83882c-3e03-4e85-aaac-97fa1d08a772","Aarakocra Sneak","clb","Commander Legends: Battle for Baldur's Gate","54","common","normal","3","Modern Staples","lightly_played","0.13"
"9b21d350-9b89-41d0-8def-00ef5189449c","A-Dorothea, Vengeful Victim // A-Dorothea's Retribution","vow","Innistrad: Crimson Vow","A-235","rare","normal","3","Draft Pickups","near_mint",""
"8f80c6e7-e9f9-4ca6-87f7-a52c96079e4a","Aurelia, the Law Above","mkm","Murders at Karlov Manor","188","rare","normal","1","Draft Pickups","near_mint","1.65"
"717f6d10-9144-4ade-9ac6-a481cc66b875","Badlands","lea","Limited Edition Alpha","277","rare","normal","1","Alpha Collection","lightly_played",""
"df45268a-b757-4ad2-bab0-869058ee9186","Bay Falcon","mir","Mirage","54","common","normal","1","Alpha Collection","lightly_played","0.16"
"8702e776-be2c-48a9-9bc5-bb8ea514333b","Colossadactyl","lci","The Lost Caverns of Ixalan","180","uncommon","normal","1","Draft Pickups","near_mint","0.17"
"6bb83301-5662-4628-b536-6a3ee0296f2e","Ashen Ghoul","ice","Ice Age","114","uncommon","normal","1","Alpha Collection","lightly_played","0.43"
"cdddab31-1455-4b31-ba81-c346e608c34e","Bloodwater Entity","2x2","Double Masters 2022","185","common","normal","2","Modern Staples","moderately_played","0.22"
"cf5479c7-9e46-4a57-abe7-8cc670de89e4","Enter the Enigma","dsk","Duskmourn: House of Horror","52","common","normal","1","Draft Pickups","lightly_played","0.35"
"55b9b8e5-1ed8-4be0-aad5-041a599c6841","Bestial Bloodline","woe","Wilds of Eldraine","162","common","normal","1","Draft Pickups","moderately_played","0.10"
"8bf3929c-957f-4ea2-a27d-7d53979844af","Breya, Etherium Shaper","mh3","Modern Horizons 3","289","mythic","normal","1","Modern Staples","moderately_played","0.28"
"5cad8671-4761-4014-a8a3-af45627e6e79","Disruptor Flute","mh3","Modern Horizons 3","209","rare","normal","1","Modern Staples","near_mint","1.34"
"99b2192a-78a5-4579-94ce-cccf773a809d","Blinding Light","mir","Mirage","5","uncommon","normal","1","Alpha Collection","near_mint","0.20"
"ce641c7d-2429-4925-b2a6-6be3656698fc","A-Nadu, Winged Wisdom","mh3","Modern Horizons 3","A-193","rare","normal","1","Modern Staples","moderately_played",""
"8616629e-08f9-41ad-bfec-f86c8096f1cb","Enduring Curiosity","dsk","Duskmourn: House of Horror","51","rare","normal","2","Draft Pickups","near_mint","5.96"
"bdee441e-14ab-42d1-b447-5a6488fd713a","Fear of Impostors","dsk","Duskmourn: House of Horror","57","uncommon","normal","1","Draft Pickups","near_mint","0.29"
"605e9a62-53e4-4771-9730-56c78237004a","Armageddon","3ed","Revised Edition","2","rare","normal","2","Alpha Collection","near_mint","14.32"
"19e96521-b4ce-4a36-a887-200e05ccc804","Abraded Bluffs","otj","Outlaws of Thunder Junction","251","common","normal","1","Draft Pickups","near_mint","0.30"
"942cf220-472c-48f6-8f60-993939ea5ab8","Abandon Hope","tmp","Tempest","107","uncommon","normal","1","Alpha Collection","moderately_played","0.25"
"332352c2-98f2-4eb8-b49a-026a39df227b","Angelic Curator","mh2","Modern Horizons 2","262","uncommon","normal","2","Modern Staples","lightly_played","0.22"
"e2f12f6f-9383-47e6-a44f-2834ad130e51","Bloodbraid Elf","2x2","Double Masters 2022","184","uncommon","normal","1","Modern Staples","lightly_played","0.29"
"fada29c0-5293-40a4-b36d-d073ee99e650","Diresight","blb","Bloomburrow","91","common","foil","2","Draft Pickups","near_mint","0.20"
"384b6892-5dfc-4607-b511-cf83544a9357","Canonized in Blood","lci","The Lost Caverns of Ixalan","96","uncommon","normal","1","Draft Pickups","near_mint","0.19"
"fd9ac9e6-1395-4fbd-80e2-645f0d910c29","Aspect of Wolf","lea","Limited Edition Alpha","184","rare","normal","1","Alpha Collection","moderately_played",""
"bc010302-e715-4946-89eb-a214e0b836ba","Aminatou, the Fateshifter","2x2","Double Masters 2022","169","mythic","normal","1","Modern Staples","lightly_played","3.34"
"e27c27d6-dc3a-4420-bb35-d97dc216e002","Bear Trap","dsk","Duskmourn: House of Horror","243","common","normal","1","Draft Pickups","lightly_played","0.21"
"38e31fa6-a445-47c6-a73f-135087f6d760","Concealed Weapon","mkm","Murders at Karlov Manor","117","uncommon","normal","1","Draft Pickups","moderately_played","0.11"
"a440bbd6-8e51-4db1-90d9-7fa9fc327ad5","Archmage's Newt","otj","Outlaws of Thunder Junction","39","rare","normal","1","Draft Pickups","near_mint","0.18"
"7302dfa1-7302-4b3c-a894-b780b5474d8f","A-Skull Skaab","vow","Innistrad: Crimson Vow","A-248","uncommon","normal","1","Draft Pickups","near_mint",""
"3b083fd8-6422-4cd3-a27d-41b6d88598c2","Arrest","mmq","Mercadian Masques","4","uncommon","normal","1","Alpha Collection","moderately_played","0.26"
"2c16eaec-924c-42f6-9fea-07edd7ed93b9","Camellia, the Seedmiser","blb","Bloomburrow","207","rare","normal","1","Draft Pickups","lightly_played","1.39"
"ee486c26-f0bc-4275-ab1b-a9e57721f036","Armageddon Clock","3ed","Revised Edition","234","rare","normal","1","Alpha Collection","lightly_played","1.01"
"b74ad496-05bc-4c5a-9027-b14df9c387ab","Worldwalker Helm","big","The Big Score","7","mythic","normal","1","Modern Staples","near_mint","3.06"
"4ea29c34-4b55-4170-9120-0a8dda61f2eb","Burden of Proof","mkm","Murders at Karlov Manor","42","uncommon","normal","4","Draft Pickups","lightly_played","0.05"
"ea1d684e-c4dd-481b-856e-8331d4f64be2","A-Asari Captain","neo","Kamigawa: Neon Dynasty","A-215","uncommon","normal","2","Draft Pickups","near_mint",""
"2647b5ac-1cd1-4069-a8df-2cd291a527b4","Angel of the Ruins","mh3","Modern Horizons 3","262","uncommon","normal","1","Modern Staples","near_mint","0.22"
"861caabb-0573-4e94-8b03-342f90465064","Blooming Marsh","otj","Outlaws of Thunder Junction","266","rare","normal","1","Draft Pickups","near_mint","2.33"
"7e144609-e1f6-4bdc-8d14-b735ef4140d3","Buried in the Garden","mkm","Murders at Karlov Manor","191","uncommon","normal","1","Draft Pickups","near_mint","0.10"
"7951ef42-8e14-4920-bf8a-75ab48e8645a","Avatar of Slaughter","clb","Commander Legends: Battle for Baldur's Gate","779","rare","normal","4","Modern Staples","lightly_played","0.41"
"5309354f-1ff4-4fa9-9141-01ea2f7588ab","Bakersbane Duo","blb","Bloomburrow","163","common","normal","1","Draft Pickups","moderately_played","0.06"
"0d16e8e0-31b2-4389-afd6-783c501f6fa0","Ajani, Nacatl Pariah // Ajani, Nacatl Avenger","mh3","Modern Horizons 3","237","mythic","normal","1","Modern Staples","near_mint","9.99"
"ed6c7d29-71b4-4134-b591-5598f479d592","Assassin's Trophy","mkm","Murders at Karlov Manor","187","rare","normal","1","Draft Pickups","moderately_played","3.01"
"a477dc3e-0fa1-4ce4-b3de-8cae0d1a0763","Attack-in-the-Box","dsk","Duskmourn: House of Horror","242","uncommon","foil","3","Draft Pickups","near_mint","0.08"
"5030e6ac-211d-4145-8c87-998a8351a467","Early Winter","blb","Bloomburrow","93","common","normal","1","Draft Pickups","moderately_played","0.09"
"edf238c9-61de-4f3a-b82f-05af46e5e81b","Alley Assailant","mkm","Murders at Karlov Manor","76","common","normal","1","Draft Pickups","lightly_played","0.03"
"6b863ee0-d9f3-4b1e-993d-5212731d9353","Bubble Smuggler","mkm","Murders at Karlov Manor","41","common","normal","1","Draft Pickups","lightly_played","0.11"
"5224eec3-2941-4d16-a713-099e34e93eee","Commune with Nature","woe","Wilds of Eldraine","166","common","normal","2","Draft Pickups","moderately_played","0.18"
"0c3a4927-f06c-424d-92a9-b40cf8e3e209","Blood Petal Celebrant","vow","Innistrad: Crimson Vow","146","common","normal","1","Draft Pickups","near_mint","0.17"
"edb82654-de12-4dce-8c6b-f28d68f0fbe1","Barbed Sextant","ice","Ice Age","312","common","normal","1","Alpha Collection","near_mint","0.20"
"8925279f-c16a-43b4-b791-ce450157275b","Bounding Felidar","otj","Outlaws of Thunder Junction","5","uncommon","normal","2","Draft Pickups","lightly_played","0.19"
"19f81099-f657-4f7d-84ad-f472ae87d9c5","Bane's Contingency","clb","Commander Legends: Battle for Baldur's Gate","57","uncommon","normal","1","Modern Staples","near_mint","0.18"
"f977975d-0439-4731-b129-270cc4cdbb23","Ancient Cornucopia","big","The Big Score","16","mythic","normal","1","Modern Staples","moderately_played","4.26"
"8aece300-656b-4e0d-a45f-aa7feaff0a4e","Clay-Fired Bricks // Cosmium Kiln","lci","The Lost Caverns of Ixalan","6","uncommon","normal","1","Draft Pickups","near_mint","0.25"
"98319fd3-0aad-4fc3-bb83-3c027d0ed652","Bounty Hunter","tmp","Tempest","110","rare","normal","1","Alpha Collection","lightly_played","5.02"
"f95ee726-7465-40f8-a954-19b19e636c12","Deepmuck Desperado","otj","Outlaws of Thunder Junction","42","uncommon","normal","2","Draft Pickups","near_mint","0.15"
"961a3a53-344b-44d5-bc8e-f43437e6b558","Dreamdrinker Vampire","mh3","Modern Horizons 3","88","common","normal","1","Modern Staples","lightly_played","0.12"
"821b9e86-d108-42e5-b642-c5e07ab16c37","Brave the Wilds","woe","Wilds of Eldraine","165","common","normal","1","Draft Pickups","near_mint","0.10"
"b0faa7f2-b547-42c4-a810-839da50dadfe","Black Lotus","lea","Limited Edition Alpha","232","rare","normal","2","Alpha Collection","near_mint",""
"2fa3fe10-0f6e-4b7f-98fc-3a21c399c38a","Armageddon Clock","4ed","Fourth Edition","295","rare","normal","1","Alpha Collection","near_mint","0.66"
"a3a2955e-e714-419e-9e3d-7ae3d7fae041","Barreling Attack","mir","Mirage","157","rare","normal","3","Alpha Collection","lightly_played","0.64"
"dbf02a38-d10d-463e-ab99-e7fd848a1bd3","Torpor Orb","big","The Big Score","27","mythic","normal","1","Modern Staples","near_mint","6.08"
"1c603751-1e2b-4c8e-a8d2-5c0876e7254f","Darkstar Augur","blb","Bloomburrow","90","rare","normal","1","Draft Pickups","lightly_played","0.53"
